,domain,entity_id,serial_id
1542,author,1542,1542
1543,author,1543,1543
1544,author,1544,1544
1545,author,1545,1545
1546,author,1546,1546
1547,author,1547,1547
1548,author,1548,1548
1549,author,1549,1549
1550,author,1550,1550
1551,author,1551,1551
1552,author,1552,1552
1553,author,1553,1553
1554,author,1554,1554
1555,author,1555,1555
1556,author,1556,1556
1557,author,1557,1557
1558,author,1558,1558
1559,author,1559,1559
1560,author,1560,1560
1561,author,1561,1561
1562,author,1562,1562
1563,author,1563,1563
1564,author,1564,1564
1565,author,1565,1565
1566,author,1566,1566
1567,author,1567,1567
1568,author,1568,1568
1569,author,1569,1569
1570,author,1570,1570
1571,author,1571,1571
1572,author,1572,1572
1573,author,1573,1573
1574,author,1574,1574
1575,author,1575,1575
1576,author,1576,1576
1577,author,1577,1577
1578,author,1578,1578
1579,author,1579,1579
1580,author,1580,1580
1581,author,1581,1581
1582,author,1582,1582
1583,author,1583,1583
1584,author,1584,1584
1585,author,1585,1585
1586,author,1586,1586
1587,author,1587,1587
1588,author,1588,1588
1589,author,1589,1589
1590,author,1590,1590
1591,author,1591,1591
1592,author,1592,1592
1593,author,1593,1593
1594,author,1594,1594
1595,author,1595,1595
1596,author,1596,1596
1597,author,1597,1597
1598,author,1598,1598
1599,author,1599,1599
1600,author,1600,1600
1601,author,1601,1601
1602,author,1602,1602
1603,author,1603,1603
1604,author,1604,1604
1605,author,1605,1605
1606,author,1606,1606
1607,author,1607,1607
1608,author,1608,1608
1609,author,1609,1609
1610,author,1610,1610
1611,author,1611,1611
1612,author,1612,1612
1613,author,1613,1613
1614,author,1614,1614
1615,author,1615,1615
1616,author,1616,1616
1617,author,1617,1617
1618,author,1618,1618
1619,author,1619,1619
1620,author,1620,1620
1621,author,1621,1621
1622,author,1622,1622
1623,author,1623,1623
1624,author,1624,1624
1625,author,1625,1625
1626,author,1626,1626
1627,author,1627,1627
1628,author,1628,1628
1629,author,1629,1629
1630,author,1630,1630
1631,author,1631,1631
1632,author,1632,1632
1633,author,1633,1633
1634,author,1634,1634
1635,author,1635,1635
1636,author,1636,1636
1637,author,1637,1637
1638,author,1638,1638
1639,author,1639,1639
1640,author,1640,1640
1641,author,1641,1641
1642,author,1642,1642
1643,author,1643,1643
1644,author,1644,1644
1645,author,1645,1645
1646,author,1646,1646
1647,author,1647,1647
1648,author,1648,1648
1649,author,1649,1649
1650,author,1650,1650
1651,author,1651,1651
1652,author,1652,1652
1653,author,1653,1653
1654,author,1654,1654
1655,author,1655,1655
1656,author,1656,1656
1657,author,1657,1657
1658,author,1658,1658
1659,author,1659,1659
1660,author,1660,1660
1661,author,1661,1661
1662,author,1662,1662
1663,author,1663,1663
1664,author,1664,1664
1665,author,1665,1665
1666,author,1666,1666
1667,author,1667,1667
1668,author,1668,1668
1669,author,1669,1669
1670,author,1670,1670
1671,author,1671,1671
1672,author,1672,1672
1673,author,1673,1673
1674,author,1674,1674
1675,author,1675,1675
1676,author,1676,1676
1677,author,1677,1677
1678,author,1678,1678
1679,author,1679,1679
1680,author,1680,1680
1681,author,1681,1681
1682,author,1682,1682
1683,author,1683,1683
1684,author,1684,1684
1685,author,1685,1685
1686,author,1686,1686
1687,author,1687,1687
1688,author,1688,1688
1689,author,1689,1689
1690,author,1690,1690
1691,author,1691,1691
1692,author,1692,1692
1693,author,1693,1693
1694,author,1694,1694
1695,author,1695,1695
1696,author,1696,1696
1697,author,1697,1697
1698,author,1698,1698
1699,author,1699,1699
1700,author,1700,1700
1701,author,1701,1701
1702,author,1702,1702
1703,author,1703,1703
1704,author,1704,1704
1705,author,1705,1705
1706,author,1706,1706
1707,author,1707,1707
1708,author,1708,1708
1709,author,1709,1709
1710,author,1710,1710
1711,author,1711,1711
1712,author,1712,1712
1713,author,1713,1713
1714,author,1714,1714
1715,author,1715,1715
1716,author,1716,1716
1717,author,1717,1717
1718,author,1718,1718
1719,author,1719,1719
1720,author,1720,1720
1721,author,1721,1721
1722,author,1722,1722
1723,author,1723,1723
1724,author,1724,1724
1725,author,1725,1725
1726,author,1726,1726
1727,author,1727,1727
1728,author,1728,1728
1729,author,1729,1729
1730,author,1730,1730
1731,author,1731,1731
1732,author,1732,1732
1733,author,1733,1733
1734,author,1734,1734
1735,author,1735,1735
1736,author,1736,1736
1737,author,1737,1737
1738,author,1738,1738
1739,author,1739,1739
1740,author,1740,1740
1741,author,1741,1741
1742,author,1742,1742
1743,author,1743,1743
1744,author,1744,1744
1745,author,1745,1745
1746,author,1746,1746
1747,author,1747,1747
1748,author,1748,1748
1749,author,1749,1749
1750,author,1750,1750
1751,author,1751,1751
1752,author,1752,1752
1753,author,1753,1753
1754,author,1754,1754
1755,author,1755,1755
1756,author,1756,1756
1757,author,1757,1757
1758,author,1758,1758
1759,author,1759,1759
1760,author,1760,1760
1761,author,1761,1761
1762,author,1762,1762
1763,author,1763,1763
1764,author,1764,1764
1765,author,1765,1765
1766,author,1766,1766
1767,author,1767,1767
1768,author,1768,1768
1769,author,1769,1769
1770,author,1770,1770
1771,author,1771,1771
1772,author,1772,1772
1773,author,1773,1773
1774,author,1774,1774
1775,author,1775,1775
1776,author,1776,1776
1777,author,1777,1777
1778,author,1778,1778
1779,author,1779,1779
1780,author,1780,1780
1781,author,1781,1781
1782,author,1782,1782
1783,author,1783,1783
1784,author,1784,1784
1785,author,1785,1785
1786,author,1786,1786
1787,author,1787,1787
1788,author,1788,1788
1789,author,1789,1789
1790,author,1790,1790
1791,author,1791,1791
1792,author,1792,1792
1793,author,1793,1793
1794,author,1794,1794
1795,author,1795,1795
1796,author,1796,1796
1797,author,1797,1797
1798,author,1798,1798
1799,author,1799,1799
1800,author,1800,1800
1801,author,1801,1801
1802,author,1802,1802
1803,author,1803,1803
1804,author,1804,1804
1805,author,1805,1805
1806,author,1806,1806
1807,author,1807,1807
1808,author,1808,1808
1809,author,1809,1809
1810,author,1810,1810
1811,author,1811,1811
1812,author,1812,1812
1813,author,1813,1813
1814,author,1814,1814
1815,author,1815,1815
1816,author,1816,1816
1817,author,1817,1817
1818,author,1818,1818
1819,author,1819,1819
1820,author,1820,1820
1821,author,1821,1821
1822,author,1822,1822
1823,author,1823,1823
1824,author,1824,1824
1825,author,1825,1825
1826,author,1826,1826
1827,author,1827,1827
1828,author,1828,1828
1829,author,1829,1829
1830,author,1830,1830
1831,author,1831,1831
1832,author,1832,1832
1833,author,1833,1833
1834,author,1834,1834
1835,author,1835,1835
1836,author,1836,1836
1837,author,1837,1837
1838,author,1838,1838
1839,author,1839,1839
1840,author,1840,1840
1841,author,1841,1841
1842,author,1842,1842
1843,author,1843,1843
1844,author,1844,1844
1845,author,1845,1845
1846,author,1846,1846
1847,author,1847,1847
1848,author,1848,1848
1849,author,1849,1849
1850,author,1850,1850
1851,author,1851,1851
1852,author,1852,1852
1853,author,1853,1853
1854,author,1854,1854
1855,author,1855,1855
1856,author,1856,1856
1857,author,1857,1857
1858,author,1858,1858
1859,author,1859,1859
1860,author,1860,1860
1861,author,1861,1861
1862,author,1862,1862
1863,author,1863,1863
1864,author,1864,1864
1865,author,1865,1865
1866,author,1866,1866
1867,author,1867,1867
1868,author,1868,1868
1869,author,1869,1869
1870,author,1870,1870
1871,author,1871,1871
1872,author,1872,1872
1873,author,1873,1873
1874,author,1874,1874
1875,author,1875,1875
1876,author,1876,1876
1877,author,1877,1877
1878,author,1878,1878
1879,author,1879,1879
1880,author,1880,1880
1881,author,1881,1881
1882,author,1882,1882
1883,author,1883,1883
1884,author,1884,1884
1885,author,1885,1885
1886,author,1886,1886
1887,author,1887,1887
1888,author,1888,1888
1889,author,1889,1889
1890,author,1890,1890
1891,author,1891,1891
1892,author,1892,1892
1893,author,1893,1893
1894,author,1894,1894
1895,author,1895,1895
1896,author,1896,1896
1897,author,1897,1897
1898,author,1898,1898
1899,author,1899,1899
1900,author,1900,1900
1901,author,1901,1901
1902,author,1902,1902
1903,author,1903,1903
1904,author,1904,1904
1905,author,1905,1905
1906,author,1906,1906
1907,author,1907,1907
1908,author,1908,1908
1909,author,1909,1909
1910,author,1910,1910
1911,author,1911,1911
1912,author,1912,1912
1913,author,1913,1913
1914,author,1914,1914
1915,author,1915,1915
1916,author,1916,1916
1917,author,1917,1917
1918,author,1918,1918
1919,author,1919,1919
1920,author,1920,1920
1921,author,1921,1921
1922,author,1922,1922
1923,author,1923,1923
1924,author,1924,1924
1925,author,1925,1925
1926,author,1926,1926
1927,author,1927,1927
1928,author,1928,1928
1929,author,1929,1929
1930,author,1930,1930
1931,author,1931,1931
1932,author,1932,1932
1933,author,1933,1933
1934,author,1934,1934
1935,author,1935,1935
1936,author,1936,1936
1937,author,1937,1937
1938,author,1938,1938
1939,author,1939,1939
1940,author,1940,1940
1941,author,1941,1941
1942,author,1942,1942
1943,author,1943,1943
1944,author,1944,1944
1945,author,1945,1945
1946,author,1946,1946
1947,author,1947,1947
1948,author,1948,1948
1949,author,1949,1949
1950,author,1950,1950
1951,author,1951,1951
1952,author,1952,1952
1953,author,1953,1953
1954,author,1954,1954
1955,author,1955,1955
1956,author,1956,1956
1957,author,1957,1957
1958,author,1958,1958
1959,author,1959,1959
1960,author,1960,1960
1961,author,1961,1961
1962,author,1962,1962
1963,author,1963,1963
1964,author,1964,1964
1965,author,1965,1965
1966,author,1966,1966
1967,author,1967,1967
1968,author,1968,1968
1969,author,1969,1969
1970,author,1970,1970
1971,author,1971,1971
1972,author,1972,1972
1973,author,1973,1973
1974,author,1974,1974
1975,author,1975,1975
1976,author,1976,1976
1977,author,1977,1977
1978,author,1978,1978
1979,author,1979,1979
1980,author,1980,1980
1981,author,1981,1981
1982,author,1982,1982
1983,author,1983,1983
1984,author,1984,1984
1985,author,1985,1985
1986,author,1986,1986
1987,author,1987,1987
1988,author,1988,1988
1989,author,1989,1989
1990,author,1990,1990
1991,author,1991,1991
1992,author,1992,1992
1993,author,1993,1993
1994,author,1994,1994
1995,author,1995,1995
1996,author,1996,1996
1997,author,1997,1997
1998,author,1998,1998
1999,author,1999,1999
2000,author,2000,2000
2001,author,2001,2001
2002,author,2002,2002
2003,author,2003,2003
2004,author,2004,2004
2005,author,2005,2005
2006,author,2006,2006
2007,author,2007,2007
2008,author,2008,2008
2009,author,2009,2009
2010,author,2010,2010
2011,author,2011,2011
2012,author,2012,2012
2013,author,2013,2013
2014,author,2014,2014
2015,author,2015,2015
2016,author,2016,2016
2017,author,2017,2017
2018,author,2018,2018
2019,author,2019,2019
2020,author,2020,2020
2021,author,2021,2021
2022,author,2022,2022
2023,author,2023,2023
2024,author,2024,2024
2025,author,2025,2025
2026,author,2026,2026
2027,author,2027,2027
2028,author,2028,2028
2029,author,2029,2029
2030,author,2030,2030
2031,author,2031,2031
2032,author,2032,2032
2033,author,2033,2033
2034,author,2034,2034
2035,author,2035,2035
2036,author,2036,2036
2037,author,2037,2037
2038,author,2038,2038
2039,author,2039,2039
2040,author,2040,2040
2041,author,2041,2041
2042,author,2042,2042
2043,author,2043,2043
2044,author,2044,2044
2045,author,2045,2045
2046,author,2046,2046
2047,author,2047,2047
2048,author,2048,2048
2049,author,2049,2049
2050,author,2050,2050
2051,author,2051,2051
2052,author,2052,2052
2053,author,2053,2053
2054,author,2054,2054
2055,author,2055,2055
2056,author,2056,2056
2057,author,2057,2057
2058,author,2058,2058
2059,author,2059,2059
2060,author,2060,2060
2061,author,2061,2061
2062,author,2062,2062
2063,author,2063,2063
2064,author,2064,2064
2065,author,2065,2065
2066,author,2066,2066
2067,author,2067,2067
2068,author,2068,2068
2069,author,2069,2069
2070,author,2070,2070
2071,author,2071,2071
2072,author,2072,2072
2073,author,2073,2073
2074,author,2074,2074
2075,author,2075,2075
2076,author,2076,2076
2077,author,2077,2077
2078,author,2078,2078
2079,author,2079,2079
2080,author,2080,2080
2081,author,2081,2081
2082,author,2082,2082
2083,author,2083,2083
2084,author,2084,2084
2085,author,2085,2085
2086,author,2086,2086
2087,author,2087,2087
2088,author,2088,2088
2089,author,2089,2089
2090,author,2090,2090
2091,author,2091,2091
2092,author,2092,2092
2093,author,2093,2093
2094,author,2094,2094
2095,author,2095,2095
2096,author,2096,2096
2097,author,2097,2097
2098,author,2098,2098
2099,author,2099,2099
2100,author,2100,2100
2101,author,2101,2101
2102,author,2102,2102
2103,author,2103,2103
2104,author,2104,2104
2105,author,2105,2105
2106,author,2106,2106
2107,author,2107,2107
2108,author,2108,2108
2109,author,2109,2109
2110,author,2110,2110
2111,author,2111,2111
2112,author,2112,2112
2113,author,2113,2113
2114,author,2114,2114
2115,author,2115,2115
2116,author,2116,2116
2117,author,2117,2117
2118,author,2118,2118
2119,author,2119,2119
2120,author,2120,2120
2121,author,2121,2121
2122,author,2122,2122
2123,author,2123,2123
2124,author,2124,2124
2125,author,2125,2125
2126,author,2126,2126
2127,author,2127,2127
2128,author,2128,2128
2129,author,2129,2129
2130,author,2130,2130
2131,author,2131,2131
2132,author,2132,2132
2133,author,2133,2133
2134,author,2134,2134
2135,author,2135,2135
2136,author,2136,2136
2137,author,2137,2137
2138,author,2138,2138
2139,author,2139,2139
2140,author,2140,2140
2141,author,2141,2141
2142,author,2142,2142
2143,author,2143,2143
2144,author,2144,2144
2145,author,2145,2145
2146,author,2146,2146
2147,author,2147,2147
2148,author,2148,2148
2149,author,2149,2149
2150,author,2150,2150
2151,author,2151,2151
2152,author,2152,2152
2153,author,2153,2153
2154,author,2154,2154
2155,author,2155,2155
2156,author,2156,2156
2157,author,2157,2157
2158,author,2158,2158
2159,author,2159,2159
2160,author,2160,2160
2161,author,2161,2161
2162,author,2162,2162
2163,author,2163,2163
2164,author,2164,2164
2165,author,2165,2165
2166,author,2166,2166
2167,author,2167,2167
2168,author,2168,2168
2169,author,2169,2169
2170,author,2170,2170
2171,author,2171,2171
2172,author,2172,2172
2173,author,2173,2173
2174,author,2174,2174
2175,author,2175,2175
2176,author,2176,2176
2177,author,2177,2177
2178,author,2178,2178
2179,author,2179,2179
2180,author,2180,2180
2181,author,2181,2181
2182,author,2182,2182
2183,author,2183,2183
2184,author,2184,2184
2185,author,2185,2185
2186,author,2186,2186
2187,author,2187,2187
2188,author,2188,2188
2189,author,2189,2189
2190,author,2190,2190
2191,author,2191,2191
2192,author,2192,2192
2193,author,2193,2193
2194,author,2194,2194
2195,author,2195,2195
